Code,School Name,Street,Suburb,State,Postcode,Postal Street,Postal Suburb,Postal State,Postal Postcode,Latitude,Longitude,Phone,Education Region,Broad Classification,Classification Group,Low Year,High Year,KIN,PPR,Y01,Y02,Y03,Y04,Y05,Y06,UPR,Y07,Y08,Y09,Y10,Y11,Y12,USE,Total Students
5159,EDEN HILL PRIMARY SCHOOL,83A IVANHOE STREET,EDEN HILL,WA,6054,83A IVANHOE STREET,EDEN HILL,WA,6054,-31.89291076,115.9456049,08 6455 0800,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,58,52,55,55,71,57,47,,,,,,,,,435
5657,EDGEWATER PRIMARY SCHOOL,76 TREETOP AVENUE,EDGEWATER,WA,6027,76 TREETOP AVENUE,EDGEWATER,WA,6027,-31.76289339,115.7804131,08 6207 3200,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,44,63,47,61,60,37,53,60,,,,,,,,,425
1021,EDMUND RICE COLLEGE,3398 BINDOON DEWARS POOL ROAD,BINDOON,WA,6502,3398 BINDOON DEWARS POOL ROAD,BINDOON,WA,6502,-31.31077578,116.1856818,08 9576 5500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,7,11,23,20,13,16,,90
5699,EDNEY PRIMARY SCHOOL,204 NEWBURN ROAD,HIGH WYCOMBE,WA,6057,204 NEWBURN ROAD,HIGH WYCOMBE,WA,6057,-31.94734619,116.0069048,08 6216 4700,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,37,52,58,51,56,57,50,53,,,,,,,,,414
5805,ELLEN STIRLING PRIMARY SCHOOL,23 STRATHMORE PARKWAY,ELLENBROOK,WA,6069,23 STRATHMORE PARKWAY,ELLENBROOK,WA,6069,-31.7702501,115.9750095,08 6497 4200,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,60,71,65,93,80,84,87,108,,,,,,,,,648
1424,ELLENBROOK CHRISTIAN COLLEGE,5 SANTONA BOULEVARD,ELLENBROOK,WA,6069,5 SANTONA BOULEVARD,ELLENBROOK,WA,6069,-31.786783,115.959178,08 9297 9297,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,61,45,53,37,39,40,27,48,,64,65,50,53,49,36,,667
5745,ELLENBROOK PRIMARY SCHOOL,65 FORTESCUE PLACE,ELLENBROOK,WA,6069,LOCKED BAG 3 ELLENBROOK PO,ELLENBROOK,WA,6069,-31.7926892,115.9747992,08 9297 7300,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,43,39,46,49,50,62,62,51,,,,,,,,,402
4177,ELLENBROOK SECONDARY COLLEGE,100 MAIN STREET,ELLENBROOK,WA,6069,100 MAIN STREET,ELLENBROOK,WA,6069,-31.78554916,115.9642807,08 9297 9700,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,235,254,236,218,180,154,,"1,277"
5161,EMBLETON PRIMARY SCHOOL,51 PRIESTLEY STREET,EMBLETON,WA,6062,51 PRIESTLEY STREET,EMBLETON,WA,6062,-31.90187965,115.909802,08 9338 9700,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,16,34,30,23,19,22,25,22,,,,,,,,,191
1432,EMMANUEL CATHOLIC COLLEGE,122 HAMMOND ROAD,SUCCESS,WA,6164,122 HAMMOND ROAD,SUCCESS,WA,6164,-32.12857818,115.8400696,08 9414 4000,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,216,227,214,189,177,156,,"1,179"
1288,EMMANUEL CHRISTIAN COMMUNITY SCHOOL,3 SALCOTT ROAD,GIRRAWHEEN,WA,6064,3 SALCOTT ROAD,GIRRAWHEEN,WA,6064,-31.84620429,115.8482622,08 9342 7377,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,50,51,55,46,60,50,59,61,,59,60,53,47,35,32,,718
1550,EMMAUS CATHOLIC PRIMARY SCHOOL,359 ARTHUR STREET,DAYTON,WA,6055,359 ARTHUR STREET,DAYTON,WA,6055,-31.84721343,115.9721543,08 9232 5000,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,,,,,,,,,,,,,,,,,,,
6152,ENDEAVOUR EDUCATION SUPPORT CENTRE,38 ENDEAVOUR DRIVE,PORT KENNEDY,WA,6172,38 ENDEAVOUR DRIVE,PORT KENNEDY,WA,6172,-32.37037017,115.7507254,08 9591 6100,SOUTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,KIN,Y06,3,2,7,6,9,7,2,5,,,,,,,,,41
5750,ENDEAVOUR PRIMARY SCHOOL,38 ENDEAVOUR DRIVE,PORT KENNEDY,WA,6172,38 ENDEAVOUR DRIVE,PORT KENNEDY,WA,6172,-32.37037017,115.7507254,08 9591 6100,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,42,56,50,57,52,46,51,39,,,,,,,,,393
5162,ENEABBA PRIMARY SCHOOL,DEWAR STREET,ENEABBA,WA,6518,"PO BOX 107, DEWAR STREET",ENEABBA,WA,6518,-29.82022038,115.2681635,08 9933 3200,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,2,5,,,1,2,1,2,,,,,,,,,13
1481,ESPERANCE ANGLICAN COMMUNITY SCHOOL,5 GRIFFIN STREET,ESPERANCE,WA,6450,5 GRIFFIN STREET,ESPERANCE,WA,6450,-33.87140172,121.8844588,08 9083 2444,GOLDFIELDS,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,37,56,44,33,18,21,,209
1266,ESPERANCE CHRISTIAN SCHOOL,2 BLAKE STREET,ESPERANCE,WA,6450,2 BLAKE STREET,ESPERANCE,WA,6450,-33.86426103,121.8773873,08 9071 2703,GOLDFIELDS,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,4,7,9,4,7,3,9,5,,,,,,,,,48
6098,ESPERANCE EDUCATION SUPPORT CENTRE,PINK LAKE ROAD,ESPERANCE,WA,6450,PO BOX 696,ESPERANCE,WA,6450,-33.86017872,121.868258,08 9071 9560,GOLDFIELDS,Education Support Centres,EDUCATION SUPPORT,Y07,Y12,,,,,,,,,,1,2,3,5,4,2,,17
5163,ESPERANCE PRIMARY SCHOOL,103 WINDICH STREET,ESPERANCE,WA,6450,PO BOX 150,ESPERANCE,WA,6450,-33.85981206,121.890272,08 9076 3600,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,58,49,48,57,69,62,64,65,,,,,,,,,472
4018,ESPERANCE SENIOR HIGH SCHOOL,PINK LAKE ROAD,ESPERANCE,WA,6450,PO BOX 465,ESPERANCE,WA,6450,-33.86017872,121.868258,08 9071 9555,GOLDFIELDS,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,140,150,128,164,166,108,,856
1527,ETON FARM PRIMARY SCHOOL,145 SUMMERFIELD ROAD,SERPENTINE,WA,6125,145 SUMMERFIELD ROAD,SERPENTINE,WA,6125,-32.346434,115.982615,08 9503 2996,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y04,17,14,4,5,6,2,,,,,,,,,,,48
5790,EXCELSIOR PRIMARY SCHOOL,63 SHREEVE ROAD,CANNING VALE,WA,6155,63 SHREEVE ROAD,CANNING VALE,WA,6155,-32.08181283,115.943661,08 6258 9300,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,38,49,51,41,42,52,61,62,,,,,,,,,396
4077,EXMOUTH DISTRICT HIGH SCHOOL,CARPENTER STREET,EXMOUTH,WA,6707,PO BOX 105,EXMOUTH,WA,6707,-21.93316002,114.1242962,08 9947 8888,MIDWEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y12,29,38,42,44,42,45,37,45,,40,33,24,29,22,15,,485
1518,FAIRBRIDGE COLLEGE,"FAIRBRIDGE VILLAGE, SOUTH WEST HIGHWAY",PINJARRA,WA,6208,"FAIRBRIDGE VILLAGE, SOUTH WEST HIGHWAY",PINJARRA,WA,6208,-32.60549898,115.9465216,08 9531 7932,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,9,20,28,27,30,28,,142
5167,FAIRVIEW PRIMARY SCHOOL,VERNON STREET,COLLIE,WA,6225,PO BOX 364,COLLIE,WA,6225,-33.34837356,116.1685678,08 9735 2300,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,14,23,27,24,23,27,24,26,,,,,,,,,188
5706,FALCON PRIMARY SCHOOL,30 BALOO CRESCENT,WANNANUP,WA,6210,PO BOX 5018,FALCON,WA,6210,-32.59274022,115.6429808,08 9584 7100,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,73,56,71,73,69,73,54,60,,,,,,,,,529
5622,FALLS ROAD PRIMARY SCHOOL,50 FALLS ROAD,LESMURDIE,WA,6076,50 FALLS ROAD,LESMURDIE,WA,6076,-31.99216242,116.0470185,08 9291 2150,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,38,27,40,37,42,38,45,52,,,,,,,,,319
4149,FITZROY VALLEY DISTRICT HIGH SCHOOL,FLYNN DRIVE,FITZROY CROSSING,WA,6765,PO BOX 106,FITZROY CROSSING,WA,6765,-18.196468,125.566842,08 9163 8600,KIMBERLEY,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y12,12,10,17,16,18,17,18,12,,12,23,19,24,39,31,,268
5607,FLINDERS PARK PRIMARY SCHOOL,51 YATANA ROAD,ALBANY,WA,6330,51 YATANA ROAD,ALBANY,WA,6330,-34.97824017,117.9300686,08 9892 5200,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,20,40,46,48,61,57,60,51,,,,,,,,,383
5173,FLOREAT PARK PRIMARY SCHOOL,38 CHANDLER AVENUE WEST,FLOREAT,WA,6014,38 CHANDLER AVENUE,FLOREAT,WA,6014,-31.936844,115.79122,08 9205 5600,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,48,64,82,82,79,74,88,59,,,,,,,,,576
5688,FOREST CRESCENT PRIMARY SCHOOL,83 FOREST CRESCENT,THORNLIE,WA,6108,83 FOREST CRESCENT,THORNLIE,WA,6108,-32.07607019,115.950007,08 9232 3550,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,76,59,81,87,87,94,87,91,,,,,,,,,662
5613,FORRESTDALE PRIMARY SCHOOL,35 BROOME STREET,FORRESTDALE,WA,6112,35 BROOME STREET,FORRESTDALE,WA,6112,-32.15362108,115.9485362,08 9397 8100,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,31,21,35,39,51,27,21,24,,,,,,,,,249
5174,FORRESTFIELD PRIMARY SCHOOL,45 SUSSEX ROAD,FORRESTFIELD,WA,6058,45 SUSSEX ROAD,FORRESTFIELD,WA,6058,-31.99141866,116.0088324,08 9483 2083,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,19,22,25,20,18,18,23,16,,,,,,,,,161
1412,FOUNDATION CHRISTIAN COLLEGE,115 WALDRON BLVDE,GREENFIELDS,WA,6210,115 WALDRON BLVDE,GREENFIELDS,WA,6210,-32.52931617,115.7622888,08 9586 5444,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,25,37,48,41,54,53,60,72,,76,70,41,48,45,34,,704
1470,FOUNTAIN COLLEGE,12 KARRI WAY,FERNDALE,WA,6148,12 KARRI WAY,FERNDALE,WA,6148,-32.03648539,115.9200109,08 9458 3555,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,29,24,35,35,44,50,54,48,,53,48,53,44,39,22,,578
1398,FRANCIS JORDAN CATHOLIC SCHOOL,25 PETERBOROUGH DRIVE,CURRAMBINE,WA,6028,25 PETERBOROUGH DRIVE,CURRAMBINE,WA,6028,-31.73113849,115.7384265,08 9305 4990,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,44,34,38,42,39,54,53,49,,,,,,,,,353
5176,FRANKLAND RIVER PRIMARY SCHOOL,1 EVANS STREET,FRANKLAND RIVER,WA,6396,C/- POST OFFICE,FRANKLAND RIVER,WA,6396,-34.36312,117.078601,08 9855 0500,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,5,7,4,9,8,6,10,2,,,,,,,,,51
1373,FREDERICK IRWIN ANGLICAN SCHOOL,36-66 GORDON ROAD,MANDURAH,WA,6210,36-66 GORDON ROAD,MANDURAH,WA,6210,-32.50869435,115.7530802,08 9537 0000,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,97,84,90,85,88,88,106,114,,169,157,155,140,148,117,,"1,638"
1351,FREMANTLE CHRISTIAN COLLEGE,110 ROCKINGHAM ROAD,HAMILTON HILL,WA,6163,110 ROCKINGHAM ROAD,HAMILTON HILL,WA,6163,-32.0843654,115.7751984,08 9430 6635,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,14,25,19,22,26,30,32,24,,62,48,53,33,32,23,,443
4206,FREMANTLE COLLEGE,LEFROY ROAD,BEACONSFIELD,WA,6162,LEFROY ROAD,BEACONSFIELD,WA,6162,-32.06791,115.76798,08 9338 8900,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,223,241,223,243,234,176,,"1,340"
6040,FREMANTLE LANGUAGE DEVELOPMENT CENTRE,24 WINNACOTT STREET,WILLAGEE,WA,6156,PO BOX 1031,WILLAGEE,WA,6156,-32.05149344,115.8043461,08 9312 4850,SOUTH METROPOLITAN,LANGUAGE DEVELOPMENT CENTRES,EDUCATION SUPPORT,KIN,Y03,21,48,69,41,35,,,,,,,,,,,,214
5420,FREMANTLE PRIMARY SCHOOL,1 BRENNAN STREET,FREMANTLE,WA,6160,1 BRENNAN STREET,FREMANTLE,WA,6160,-32.05883702,115.7535353,08 9432 1400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,29,26,27,35,32,40,36,29,,,,,,,,,254
5105,FRESHWATER BAY PRIMARY SCHOOL,CNR BAY VIEW TERRACE/PRINCESS ROADS,CLAREMONT,WA,6010,CNR BAY VIEW TERRACE/PRINCESS ROADS,CLAREMONT,WA,6010,-31.98588984,115.7823097,08 6458 7000,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,58,45,72,52,47,44,54,49,,,,,,,,,421
5180,GAIRDNER PRIMARY SCHOOL,45 GAIRDNER ROAD SOUTH,GAIRDNER,WA,6337,45 GAIRDNER ROAD SOUTH,GAIRDNER,WA,6337,-34.2108414,118.9385849,08 9836 0400,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y04,1,1,2,,,3,,,,,,,,,,,7
5181,GASCOYNE JUNCTION REMOTE COMMUNITY SCHOOL,36 GREGORY STREET,GASCOYNE JUNCTION,WA,6705,PMB 102,CARNARVON,WA,6701,-25.05320773,115.2083775,08 9943 1600,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y09,1,1,1,,3,2,1,,,,,2,,,,,11
6159,GEOGRAPHE EDUCATION SUPPORT CENTRE,LOT 153 CLYDEBANK AVENUE,BUSSELTON,WA,6280,LOT 153 CLYDEBANK AVENUE,BUSSELTON,WA,6280,-33.66661113,115.3288339,08 9751 7803,SOUTH WEST,Education Support Centres,EDUCATION SUPPORT,KIN,Y12,3,4,7,2,5,1,2,5,,4,3,4,6,,1,,47
5775,GEOGRAPHE PRIMARY SCHOOL,CLYDEBANK AVENUE,BUSSELTON,WA,6280,CLYDEBANK AVENUE,BUSSELTON,WA,6280,-33.66661113,115.3288339,08 9751 7800,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,42,44,44,41,53,52,49,53,,,,,,,,,378
1429,GEORGIANA MOLLOY ANGLICAN SCHOOL,2 HAWKER APPROACH,BUSSELTON,WA,6280,2 HAWKER APPROACH,BUSSELTON,WA,6280,-33.6606425,115.3815495,08 9752 5252,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,66,48,60,54,63,87,91,71,,122,114,107,118,81,68,,"1,150"
1292,GERALDTON CHRISTIAN COLLEGE,15 CEDAR CRESCENT,STRATHALBYN,WA,6530,15 CEDAR CRESCENT,STRATHALBYN,WA,6530,-28.75198509,114.6442673,08 9938 9100 ,MIDWEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,24,26,17,32,34,27,33,28,,35,44,28,35,29,21,,413
1484,GERALDTON FLEXIBLE LEARNING CENTRE,15 BAYLY STREET,GERALDTON,WA,6530,15 BAYLY STREET,GERALDTON,WA,6530,-28.76770179,114.6188153,08 9965 2264,MIDWEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,6,9,16,25,22,7,,85
1403,GERALDTON GRAMMAR SCHOOL,134 GEORGE ROAD,GERALDTON,WA,6530,134 GEORGE ROAD,GERALDTON,WA,6530,-28.76195313,114.621025,08 9965 7800,MIDWEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,36,19,22,29,28,31,41,47,,64,51,65,55,43,38,,569
5183,GERALDTON PRIMARY SCHOOL,75 FITZGERALD STREET,GERALDTON,WA,6530,PO BOX 7207,GERALDTON PO,WA,6531,-28.77863662,114.6080556,08 9968 1850,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,42,48,43,54,48,41,65,54,,,,,,,,,395
4163,GERALDTON SENIOR HIGH SCHOOL,CARSON TERRACE,GERALDTON,WA,6530,PMB 10100,GERALDTON PO,WA,6531,-28.78068474,114.6117092,08 9965 8400,MIDWEST,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,166,151,188,191,162,67,,925
5540,GIBBS STREET PRIMARY SCHOOL,79-93 GIBBS STREET,EAST CANNINGTON,WA,6107,79-93 GIBBS STREET,EAST CANNINGTON,WA,6107,-32.00835874,115.9537521,08 9473 9550,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,69,87,86,89,77,63,52,60,,,,,,,,,583
5726,GIDGEGANNUP PRIMARY SCHOOL,BUNNING ROAD,GIDGEGANNUP,WA,6083,PO BOX 119,GIDGEGANNUP,WA,6083,-31.79416905,116.1954072,08 9578 4000,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,19,22,27,29,27,28,16,25,,,,,,,,,193
4031,GILMORE COLLEGE,DARGIN PLACE,ORELIA,WA,6167,PO BOX 86,KWINANA,WA,6966,-32.238266,115.814803,08 6595 2700,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,192,170,222,218,206,149,,"1,157"
4135,GINGIN DISTRICT HIGH SCHOOL,1 DAW STREET,GINGIN,WA,6503,1 DAW STREET,GINGIN,WA,6503,-31.34427642,115.9123687,08 9575 5300,NORTH METROPOLITAN,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y12,23,21,31,26,21,30,22,25,,20,25,10,14,4,3,,275
4110,GIRRAWHEEN SENIOR HIGH SCHOOL,39 CALVERT WAY,GIRRAWHEEN,WA,6064,39 CALVERT WAY,GIRRAWHEEN,WA,6064,-31.83648977,115.8418703,08 9247 0555,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,85,75,86,72,67,53,,438
6011,GLADYS NEWTON SCHOOL,93 BALGA AVENUE,BALGA,WA,6061,93 BALGA AVENUE,BALGA,WA,6061,-31.85488957,115.847358,08 9413 1900,NORTH METROPOLITAN,Education Support Schools,EDUCATION SUPPORT,KIN,Y12,6,5,8,11,9,10,8,13,,11,9,13,5,5,17,,130
8367,GLEN FORREST COMMUNITY KINDERGARTEN,47A MARNIE ROAD,GLEN FORREST,WA,6071,47A MARNIE ROAD,GLEN FORREST,WA,6071,-31.90683334,116.1023159,08 9298 9250,NORTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS,KIN,KIN,27,,,,,,,,,,,,,,,,27
5186,GLEN FORREST PRIMARY SCHOOL,TILLBROOK STREET,GLEN FORREST,WA,6071,TILLBROOK STREET,GLEN FORREST,WA,6071,-31.91537475,116.100319,08 9298 6200,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,20,38,40,33,32,34,22,16,,,,,,,,,235
5769,GLEN HUON PRIMARY SCHOOL,MONASH BOULEVARD,EATON,WA,6232,MONASH BOULEVARD,EATON,WA,6232,-33.31523808,115.7261548,08 9796 7500,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,51,69,60,66,59,74,66,66,,,,,,,,,511
5655,GLENCOE PRIMARY SCHOOL,GLENCOE PARADE,HALLS HEAD,WA,6210,GLENCOE PARADE,HALLS HEAD,WA,6210,-32.54229018,115.7041404,08 9586 6800,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,50,48,50,59,53,42,46,44,,,,,,,,,392
5534,GLENDALE PRIMARY SCHOOL,21 GLENDALE AVENUE,HAMERSLEY,WA,6022,21 GLENDALE AVENUE,HAMERSLEY,WA,6022,-31.84933302,115.8076235,08 9352 2700,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,53,40,37,40,35,33,35,,,,,,,,,313
5630,GLENGARRY PRIMARY SCHOOL,DOVERIDGE DRIVE,DUNCRAIG,WA,6023,25 DOVERIDGE DRIVE,DUNCRAIG,WA,6023,-31.82816781,115.7820552,08 9378 5678,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,33,55,43,56,53,52,51,56,,,,,,,,,399
4078,GNOWANGERUP DISTRICT HIGH SCHOOL,YOUGENUP ROAD,GNOWANGERUP,WA,6335,YOUGENUP ROAD,GNOWANGERUP,WA,6335,-33.938232,118.00801,08 9827 3300,SOUTH WEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,15,16,13,18,15,8,14,12,,7,15,4,4,,,,141
5838,GOLDEN BAY PRIMARY SCHOOL,9 THUNDELARRA DRIVE,GOLDEN BAY,WA,6174,PO BOX 690,MANDURAH,WA,6210,-32.42313769,115.7596842,08 9583 8800,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,59,71,64,68,57,69,57,64,,,,,,,,,509
1390,GOLDEN HILL STEINER SCHOOL,222 SCOTSDALE ROAD,DENMARK,WA,6333,222 SCOTSDALE ROAD,DENMARK,WA,6333,-34.94203668,117.3591392,08 9848 1811,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y07,8,6,14,7,13,19,17,6,,13,,,,,,,103
1439,GOLDFIELDS BAPTIST COLLEGE,4 MAGUIRE STREET,KALGOORLIE,WA,6430,4 MAGUIRE STREET,KALGOORLIE,WA,6430,-30.77620533,121.4630845,08 9022 7535,GOLDFIELDS,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y11,16,15,19,23,24,15,18,26,,30,37,37,18,15,,,293
1245,GOOD SHEPHERD CATHOLIC PRIMARY SCHOOL,15 ARBUTHNOT STREET,KELMSCOTT,WA,6111,15 ARBUTHNOT STREET,KELMSCOTT,WA,6111,-32.12560377,116.0262673,08 9496 9200,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,30,29,17,29,28,30,23,29,,,,,,,,,215
1300,GOOD SHEPHERD CATHOLIC SCHOOL,215 MORLEY DRIVE,LOCKRIDGE,WA,6054,215 MORLEY DRIVE,LOCKRIDGE,WA,6054,-31.88645235,115.9432801,08 6278 9500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,60,57,59,56,62,62,64,62,,,,,,,,,482
5650,GOOLLELAL PRIMARY SCHOOL,30 CADOGAN STREET,KINGSLEY,WA,6026,30 CADOGAN STREET,KINGSLEY,WA,6026,-31.81486804,115.8013853,08 6207 2100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,30,43,33,31,36,26,33,32,,,,,,,,,264
5713,GOOMALLING PRIMARY SCHOOL,65 HODDY STREET,GOOMALLING,WA,6460,PO BOX 146,GOOMALLING,WA,6460,-31.30541151,116.8289089,08 9623 7700,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,1,5,5,5,4,8,8,11,,,,,,,,,47
5551,GOOSEBERRY HILL PRIMARY SCHOOL,24 LEDGER ROAD,GOOSEBERRY HILL,WA,6076,24 LEDGER ROAD,GOOSEBERRY HILL,WA,6076,-31.95646856,116.05602,08 9257 4600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,37,60,52,58,50,77,55,56,,,,,,,,,445
5192,GOSNELLS PRIMARY SCHOOL,173 HICKS STREET,GOSNELLS,WA,6110,173 HICKS STREET,GOSNELLS,WA,6110,-32.07774624,116.0035224,08 9234 6350,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,42,59,51,64,53,55,53,53,,,,,,,,,430
4020,GOVERNOR STIRLING SENIOR HIGH SCHOOL,25 THIRD AVENUE,WOODBRIDGE,WA,6056,25 THIRD AVENUE,WOODBRIDGE,WA,6056,-31.88893826,115.9888056,08 6274 0300,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,135,148,162,159,146,98,,848
1371,GRACE CHRISTIAN SCHOOL,22 VITTORIA ROAD,BUNBURY,WA,6230,22 VITTORIA ROAD,BUNBURY,WA,6230,-33.33832794,115.6810759,08 9726 4200,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,47,37,37,40,43,49,46,51,,42,53,59,42,25,21,,592
5861,GRANDIS PRIMARY SCHOOL,220 GRANDIS BOULEVARD,BANKSIA GROVE,WA,6031,220 GRANDIS BOULEVARD,BANKSIA GROVE,WA,6031,-31.693914,115.807747,08 9233 6500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,100,101,100,99,90,60,65,42,,,,,,,,,657
1431,GREAT SOUTHERN GRAMMAR SCHOOL,244 NANARUP ROAD,LOWER KALGAN,WA,6330,244 NANARUP ROAD,LOWER KALGAN,WA,6330,-34.94755539,117.9707332,08 9844 0300,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,16,19,14,17,24,17,27,31,,68,69,83,55,99,78,,617
5195,GREENBUSHES PRIMARY SCHOOL,7 BLACKWOOD ROAD,GREENBUSHES,WA,6254,7 BLACKWOOD ROAD,GREENBUSHES,WA,6254,-33.85097107,116.0594122,08 9782 5950,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,5,4,6,13,4,5,7,2,,,,,,,,,46
5708,GREENFIELDS PRIMARY SCHOOL,9 ZAMBESI DRIVE,GREENFIELDS,WA,6210,9 ZAMBESI DRIVE,GREENFIELDS,WA,6210,-32.53397367,115.7509389,08 9586 0600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,43,52,56,44,42,59,55,53,,,,,,,,,404
